# Constructed from biom file
#OTU ID	s140.assembled.fastq	s12.assembled.fastq	s14.assembled.fastq	s139.assembled.fastq	s13.assembled.fastq	s11.assembled.fastq	s10.assembled.fastq	s9.assembled.fastq	s16.assembled.fastq	s138.assembled.fastq	s15.assembled.fastq	s5.assembled.fastq	s7.assembled.fastq	s8.assembled.fastq	s6.assembled.fastq	s137.assembled.fastq	taxonomy
OTU88118687373944	2.0	1.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU17324467508508	12.0	15.0	11.0	14.0	6.0	5.0	0.0	3.0	21.0	17.0	28.0	9.0	2.0	12.0	13.0	30.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__BA059; g__; s__
OTU1985925678522	3.0	1.0	3.0	3.0	0.0	0.0	2.0	6.0	6.0	4.0	3.0	5.0	2.0	2.0	5.0	4.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__MSB-5B5; f__; g__; s__
OTU76398242129272	1.0	2.0	10.0	2.0	6.0	1.0	1.0	5.0	2.0	1.0	4.0	1.0	2.0	3.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__WCHB1-81; f__At425_EubF1; g__; s__
OTU4291775237386	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	0.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__; g__; s__
OTU64835500033230	7.0	7.0	9.0	9.0	11.0	11.0	3.0	8.0	15.0	1.0	29.0	4.0	6.0	11.0	1.0	4.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__MSB-5B5; f__; g__; s__
OTU96140071866349	0.0	2.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
OTU12311657950386	1.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0	6.0	3.0	1.0	2.0	3.0	2.0	4.0	7.0	Unassigned
OTU57992529771381	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU79593921870015	5.0	3.0	1.0	8.0	6.0	1.0	0.0	5.0	58.0	6.0	26.0	4.0	3.0	1.0	10.0	2.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__CFB-26; f__; g__; s__
OTU32161093729007	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__C1_B004; s__
OTU97136307110119	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU22369686668297	0.0	4.0	4.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	1.0	5.0	3.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU23384569571206	6.0	27.0	12.0	10.0	8.0	19.0	1.0	0.0	15.0	0.0	10.0	1.0	0.0	3.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU65481937244046	14.0	4.0	7.0	9.0	2.0	2.0	12.0	27.0	1.0	8.0	3.0	9.0	2.0	10.0	16.0	10.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU77227302409300	5.0	5.0	5.0	9.0	4.0	5.0	2.0	1.0	24.0	4.0	7.0	1.0	0.0	1.0	2.0	3.0	Unassigned
OTU24867774930138	11.0	3.0	19.0	38.0	12.0	1.0	34.0	67.0	21.0	34.0	14.0	42.0	28.0	63.0	54.0	56.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU59118808387425	1.0	4.0	2.0	4.0	3.0	3.0	2.0	5.0	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
OTU69636373652534	0.0	1.0	2.0	0.0	1.0	0.0	4.0	3.0	6.0	1.0	4.0	3.0	3.0	2.0	1.0	1.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU60461691471708	2.0	0.0	3.0	5.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	Unassigned
OTU54754008308986	0.0	0.0	0.0	1.0	0.0	1.0	4.0	13.0	5.0	5.0	2.0	3.0	14.0	44.0	4.0	7.0	Unassigned
OTU12503814490882	6.0	7.0	3.0	4.0	1.0	8.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU86020003722769	0.0	0.0	0.0	0.0	0.0	0.0	27.0	2.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	3.0	k__Bacteria; p__AC1; c__; o__; f__; g__; s__
OTU34922364168393	1.0	3.0	2.0	7.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__
OTU44846009930505	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	9.0	2.0	7.0	2.0	7.0	8.0	18.0	k__Bacteria; p__GN02; c__BB34; o__; f__; g__; s__
OTU34697376206469	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU75485490093114	0.0	0.0	4.0	1.0	6.0	0.0	3.0	12.0	4.0	1.0	1.0	4.0	2.0	8.0	12.0	4.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU44374589155099	5.0	1.0	14.0	18.0	21.0	1.0	1.0	2.0	21.0	8.0	13.0	11.0	2.0	4.0	12.0	11.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__MSB-4E2; g__; s__
OTU83932471444724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU47929143010360	7.0	26.0	16.0	11.0	14.0	21.0	0.0	1.0	12.0	2.0	5.0	2.0	1.0	6.0	1.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU37635975571031	2.0	0.0	8.0	10.0	11.0	2.0	10.0	18.0	6.0	8.0	4.0	14.0	8.0	31.0	12.0	15.0	k__Bacteria; p__Gemmatimonadetes; c__JL-ETNP-Z39; o__; f__; g__; s__
OTU63009161889089	25.0	11.0	14.0	77.0	16.0	11.0	2.0	6.0	16.0	6.0	11.0	8.0	1.0	9.0	5.0	16.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU95762084616956	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU96891928269287	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	Unassigned
OTU83099094519254	3.0	24.0	14.0	9.0	17.0	19.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Cyanobacteriaceae; g__Cyanobacterium; s__
OTU71335020887825	2.0	2.0	20.0	6.0	19.0	0.0	29.0	81.0	17.0	23.0	13.0	35.0	22.0	76.0	71.0	68.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU95617615367376	10.0	0.0	6.0	12.0	4.0	2.0	10.0	11.0	9.0	4.0	4.0	4.0	2.0	13.0	11.0	16.0	k__Bacteria; p__WS3; c__PRR-12; o__PBS-III-9; f__; g__; s__
OTU76648302196904	2.0	0.0	15.0	4.0	14.0	0.0	37.0	66.0	8.0	23.0	9.0	30.0	27.0	53.0	50.0	54.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU94642472113747	0.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	3.0	0.0	2.0	5.0	4.0	Unassigned
OTU7018063414012	6.0	0.0	16.0	14.0	15.0	0.0	16.0	22.0	7.0	9.0	8.0	17.0	9.0	31.0	26.0	13.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU9391550568778	2.0	1.0	3.0	10.0	10.0	1.0	5.0	5.0	3.0	5.0	4.0	2.0	0.0	8.0	13.0	3.0	Unassigned
OTU13518545652182	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii
OTU82698416254279	3.0	10.0	2.0	1.0	6.0	2.0	0.0	0.0	2.0	2.0	5.0	4.0	0.0	3.0	0.0	2.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__BA059; g__; s__
OTU3376443414424	2.0	10.0	7.0	4.0	4.0	3.0	4.0	12.0	3.0	8.0	6.0	11.0	9.0	13.0	12.0	13.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU6590553296039	30.0	8.0	37.0	93.0	43.0	1.0	49.0	83.0	55.0	45.0	26.0	43.0	31.0	68.0	67.0	72.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU80280879106375	13.0	11.0	6.0	23.0	14.0	11.0	28.0	41.0	51.0	24.0	35.0	49.0	14.0	46.0	40.0	53.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU61064365790455	6.0	12.0	7.0	21.0	3.0	9.0	7.0	15.0	13.0	5.0	21.0	14.0	6.0	22.0	8.0	3.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
OTU84258874830559	8.0	63.0	107.0	31.0	122.0	66.0	0.0	0.0	12.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__; s__
OTU28111756475225	41.0	29.0	46.0	80.0	35.0	26.0	30.0	90.0	57.0	59.0	42.0	48.0	24.0	69.0	51.0	101.0	k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__A0-023; g__; s__
OTU61323469777265	5.0	1.0	6.0	6.0	6.0	4.0	0.0	0.0	5.0	1.0	3.0	0.0	0.0	2.0	2.0	1.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU34620165242079	20.0	87.0	33.0	52.0	41.0	56.0	2.0	0.0	30.0	5.0	16.0	8.0	2.0	13.0	3.0	11.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU6855860017925	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__NB1-i; g__; s__
OTU24281927486144	1.0	12.0	7.0	4.0	3.0	13.0	0.0	1.0	42.0	1.0	26.0	0.0	0.0	2.0	1.0	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__MSB-1E9; f__; g__; s__
OTU39208546641486	0.0	2.0	1.0	2.0	2.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU28277359953395	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
OTU738064348431	506.0	242.0	480.0	1139.0	422.0	198.0	413.0	692.0	610.0	320.0	465.0	301.0	334.0	860.0	490.0	552.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU84977371613294	33.0	17.0	22.0	64.0	26.0	6.0	8.0	6.0	68.0	10.0	53.0	18.0	4.0	17.0	8.0	19.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU83704155160761	2.0	21.0	15.0	13.0	4.0	18.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU50338592899614	13.0	38.0	14.0	17.0	13.0	18.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
OTU23215212770330	33.0	110.0	57.0	77.0	53.0	88.0	2.0	3.0	22.0	11.0	12.0	5.0	11.0	29.0	9.0	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
OTU17350064260654	3.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Ucp1540; f__; g__; s__
OTU21616240039921	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	6.0	0.0	2.0	0.0	6.0	10.0	5.0	Unassigned
OTU94510769326761	8.0	35.0	14.0	19.0	13.0	20.0	2.0	2.0	12.0	0.0	10.0	3.0	0.0	4.0	1.0	6.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__Caldithrix; s__
OTU77964664756707	3.0	3.0	1.0	4.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU41543893568591	3.0	26.0	10.0	7.0	9.0	9.0	1.0	0.0	9.0	2.0	2.0	1.0	1.0	6.0	2.0	7.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__; s__
OTU66420449610439	1.0	0.0	0.0	2.0	4.0	0.0	1.0	1.0	3.0	3.0	3.0	1.0	2.0	1.0	0.0	1.0	Unassigned
OTU83213088331785	1.0	1.0	1.0	1.0	1.0	2.0	1.0	4.0	4.0	1.0	5.0	2.0	4.0	4.0	3.0	11.0	Unassigned
OTU43383325577568	5.0	1.0	2.0	8.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	k__Bacteria; p__OP3; c__; o__; f__; g__; s__
OTU86186887609746	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU87820912500902	107.0	673.0	219.0	261.0	230.0	414.0	25.0	73.0	273.0	59.0	147.0	87.0	36.0	122.0	89.0	96.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__
OTU65248362632322	1.0	1.0	4.0	8.0	2.0	2.0	3.0	7.0	7.0	2.0	17.0	5.0	0.0	4.0	11.0	12.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU81810580207010	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	2.0	0.0	5.0	2.0	3.0	4.0	8.0	Unassigned
OTU59897691476396	0.0	0.0	2.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	3.0	4.0	k__Bacteria; p__AC1; c__; o__; f__; g__; s__
OTU35441402821016	3.0	6.0	6.0	16.0	4.0	1.0	0.0	3.0	10.0	4.0	7.0	2.0	0.0	2.0	0.0	4.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU13737357471966	2.0	7.0	2.0	6.0	6.0	4.0	8.0	11.0	5.0	4.0	5.0	7.0	5.0	7.0	4.0	4.0	k__Archaea; p__[Parvarchaeota]; c__[Micrarchaea]; o__[Micrarchaeles]; f__; g__; s__
OTU64153678985253	3.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	11.0	0.0	7.0	4.0	4.0	7.0	8.0	Unassigned
OTU20934904294616	1.0	0.0	0.0	0.0	0.0	0.0	13.0	30.0	0.0	16.0	0.0	9.0	8.0	26.0	20.0	20.0	k__Bacteria; p__OP3; c__PBS-25; o__; f__; g__; s__
OTU61427109741784	2.0	1.0	2.0	4.0	1.0	1.0	8.0	10.0	4.0	6.0	3.0	0.0	1.0	7.0	7.0	11.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU23065314148027	1.0	0.0	0.0	2.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
OTU44353150134570	0.0	0.0	0.0	0.0	0.0	0.0	8.0	29.0	0.0	7.0	0.0	0.0	6.0	10.0	8.0	14.0	Unassigned
OTU21309356477010	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU98370754588306	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	5.0	2.0	0.0	1.0	4.0	1.0	0.0	0.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU59314417194811	0.0	1.0	2.0	2.0	2.0	0.0	3.0	3.0	0.0	6.0	1.0	1.0	0.0	2.0	7.0	8.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU17922095788927	0.0	6.0	2.0	4.0	2.0	4.0	0.0	0.0	4.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU37379819546355	1.0	6.0	0.0	3.0	2.0	2.0	1.0	1.0	7.0	1.0	1.0	4.0	1.0	2.0	1.0	2.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__; f__; g__; s__
OTU75066805956625	0.0	0.0	0.0	0.0	0.0	0.0	14.0	12.0	0.0	7.0	0.0	10.0	1.0	6.0	8.0	12.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__; s__
OTU95933958290990	2.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU29175075407371	2.0	21.0	8.0	10.0	12.0	20.0	7.0	13.0	11.0	0.0	15.0	2.0	10.0	13.0	10.0	12.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__
OTU2537403670234	1.0	0.0	4.0	4.0	4.0	0.0	0.0	1.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU85408443919599	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	3.0	1.0	5.0	1.0	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
OTU59230522574717	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	4.0	0.0	3.0	1.0	0.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU34368056636083	3.0	2.0	14.0	11.0	17.0	1.0	22.0	48.0	10.0	20.0	25.0	11.0	10.0	26.0	31.0	35.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU84631514542655	6.0	0.0	9.0	16.0	7.0	0.0	8.0	22.0	6.0	6.0	10.0	7.0	15.0	15.0	7.0	19.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__Dehalogenimonas; s__
OTU3903039409222	113.0	7.0	131.0	311.0	128.0	13.0	81.0	160.0	177.0	113.0	133.0	101.0	54.0	137.0	173.0	152.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU10925468305955	20.0	6.0	55.0	77.0	41.0	2.0	57.0	120.0	30.0	83.0	22.0	58.0	36.0	101.0	114.0	111.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU12881619565449	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	7.0	0.0	8.0	2.0	5.0	8.0	7.0	Unassigned
OTU71666964565829	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	6.0	0.0	2.0	5.0	11.0	8.0	7.0	k__Bacteria; p__Elusimicrobia; c__4-29; o__; f__; g__; s__
OTU43434978273539	0.0	2.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0	Unassigned
OTU83629778436793	0.0	0.0	0.0	1.0	0.0	0.0	3.0	3.0	0.0	3.0	0.0	2.0	2.0	1.0	3.0	2.0	k__Bacteria; p__AC1; c__HDBW-WB69; o__; f__; g__; s__
OTU67739704889585	2.0	6.0	2.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__; s__
OTU69969985153944	3.0	0.0	13.0	19.0	8.0	0.0	0.0	1.0	5.0	2.0	3.0	4.0	1.0	3.0	1.0	5.0	k__Archaea; p__Crenarchaeota; c__MHVG; o__; f__; g__; s__
OTU28639479745952	1.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	3.0	3.0	1.0	1.0	4.0	0.0	4.0	Unassigned
OTU90844512706677	0.0	0.0	0.0	0.0	1.0	0.0	12.0	9.0	0.0	7.0	1.0	7.0	3.0	18.0	10.0	13.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__WM105; f__; g__; s__
OTU57125687260512	25.0	1.0	28.0	72.0	11.0	3.0	81.0	87.0	31.0	72.0	21.0	52.0	62.0	177.0	48.0	112.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU70533491795701	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	3.0	3.0	Unassigned
OTU2133581322572	1.0	1.0	0.0	1.0	2.0	4.0	0.0	0.0	4.0	0.0	2.0	0.0	1.0	4.0	0.0	2.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU62079371933925	0.0	8.0	1.0	8.0	3.0	7.0	0.0	0.0	2.0	1.0	2.0	4.0	0.0	1.0	0.0	2.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae]; g__BD2-6; s__
OTU40013677225472	0.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	5.0	1.0	2.0	1.0	0.0	6.0	7.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
OTU6318426891137	1.0	7.0	6.0	4.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
OTU51814809892017	7.0	13.0	5.0	11.0	3.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
OTU69642488219766	1.0	1.0	1.0	1.0	3.0	5.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU36744491664961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	13.0	4.0	2.0	7.0	13.0	Unassigned
OTU28812386465686	1.0	19.0	4.0	1.0	8.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Cyanobacteriaceae; g__Cyanobacterium; s__
OTU12834247376216	199.0	169.0	185.0	410.0	145.0	172.0	203.0	359.0	375.0	263.0	317.0	272.0	126.0	371.0	268.0	422.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
OTU86324090472772	60.0	2.0	14.0	77.0	23.0	3.0	26.0	50.0	28.0	24.0	24.0	25.0	28.0	41.0	39.0	56.0	Unassigned
OTU3713221454471	0.0	0.0	0.0	0.0	0.0	0.0	8.0	30.0	0.0	12.0	0.0	20.0	8.0	12.0	18.0	14.0	k__Bacteria; p__OP8; c__OP8_1; o__; f__; g__; s__
OTU30166565453533	1.0	0.0	3.0	0.0	4.0	0.0	8.0	14.0	1.0	12.0	0.0	13.0	8.0	21.0	14.0	28.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU15424825700952	1.0	0.0	0.0	1.0	0.0	0.0	5.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	5.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU95855132049392	0.0	0.0	1.0	0.0	0.0	0.0	3.0	13.0	1.0	3.0	0.0	3.0	0.0	7.0	9.0	2.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU30381165375402	0.0	0.0	4.0	1.0	3.0	0.0	2.0	1.0	3.0	3.0	1.0	7.0	2.0	4.0	8.0	4.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__MSB-4E2; g__; s__
OTU66259780693795	1.0	17.0	1.0	6.0	6.0	6.0	0.0	0.0	11.0	0.0	9.0	5.0	0.0	0.0	1.0	4.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__S0208; f__; g__; s__
OTU51194950661350	6.0	4.0	5.0	4.0	1.0	7.0	0.0	1.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU20846585106918	0.0	2.0	4.0	1.0	4.0	0.0	0.0	2.0	2.0	1.0	3.0	2.0	1.0	0.0	4.0	1.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__Ucn15732; f__; g__; s__
